,Bitcoin Price,Chainlink Price,Ethereum Price,Cardano Price,Vechain Price,Ripple Price,Litecoin Price,Stellar Price,Monero Price,Cosmos Price,Binancecoin Price,Bitcoin-cash Price,Eos Price,Tron Price,Dash Price,Neo Price,Tezos Price
2019-03-23,3989.1584912154500,0.46238601420761700,136.0995360201360,0.05776827754707400,0.00576572550810971,0.31054639690217300,59.26735262043030,0.10829778126512800,52.2979279669044,3.4420914707777000,15.176955297132100,156.92480997371600,3.6240303481366900,0.02256002690052850,90.06937326307770,9.148054182843990,0.7625132088203580
2019-03-24,4008.945386314750,0.46041085436881100,137.19806866408600,0.06348656329448770,0.005861502859050750,0.31129015823656300,60.91959691517130,0.10788583298903000,52.610479278435100,3.3400262733715300,15.137508738888800,166.0111737256820,3.665510178146950,0.0242583029108237,91.05781215865710,9.35793173491171,0.722671635229032
2019-03-25,3993.394900459550,0.45463306590861100,136.05748300079600,0.06111843712286230,0.005743756597457570,0.3079100847628490,59.79457226906970,0.10545887932879400,52.38091044523110,3.119899306940360,17.150104271536600,164.5698324842610,3.6342660382370900,0.023254277603533500,91.46177151483580,9.120386800835650,0.6684920246988150
2019-03-26,3927.577296521430,0.4712742663161780,133.8175199792060,0.05863798895957000,0.005633031783476960,0.30268622683701000,58.97261148044740,0.10169416246364500,52.59743638464680,3.640200463210050,16.77942018793040,160.10765417065100,3.650334966836620,0.02256682955620330,89.43089772296470,8.902869855827880,0.6894388740980740
2019-03-27,3938.659743156940,0.45741171969826000,134.02990438257200,0.06146601026725830,0.005514746755418180,0.30119011981810200,58.58375793994190,0.10230088238385600,51.46041852700250,3.63973450393198,16.268110250804400,159.11408197271500,3.6619477409533100,0.022385628858641600,88.68957103106310,8.829260256099820,0.6662526376895940
2019-03-28,4036.1609179207600,0.4911939005152380,139.63660664431800,0.0669930164042461,0.005676997654757110,0.3099693256433300,61.46967910791570,0.107107224155433,52.04028273040560,3.655400562604800,16.58850726025190,171.34906609037600,4.305201697880190,0.02335452433311760,93.1047343002455,9.290827484811700,0.7179486392212740
2019-03-29,4028.3913011796200,0.4985679830477730,137.81198852309700,0.06558512610094980,0.005846250162058310,0.30695619008943800,60.5086026344057,0.10633131373461300,52.856543888016900,3.422499942811170,16.584638554380800,168.18534392109000,4.249230724449600,0.023143049006533300,95.36736796623990,9.182422578850310,0.785980294899341
2019-03-30,4103.322859513960,0.49966366476603100,143.14644309796900,0.07190924159012250,0.005915148049959640,0.3079396927025500,61.39798314491040,0.10801636652356400,52.71197327162700,3.443497091855140,16.483646560622600,170.40110870418500,4.304450225620850,0.023339731266190200,97.66856794644330,9.865530773065410,0.9053301907034000
2019-03-31,4103.856421333920,0.4950738323823070,142.28965262894000,0.0718131848611085,0.005918333076016860,0.31100017135531200,60.41276217099160,0.10746376522755000,53.445753993768600,3.401414524946270,16.82370971789500,166.99437908509400,4.1467482402371500,0.023266216878597400,100.53242098162500,9.942065770830690,0.9455146079591420
2019-04-01,4103.521738549330,0.506652075736794,141.586389044902,0.06998460362244280,0.006118848748789990,0.3093437737308100,60.51794728823780,0.10777186532906800,53.37137107191940,3.5744414511344000,17.38018693909710,168.90464384728200,4.19743250815613,0.023526516349464400,110.31988855926200,10.089009431168500,1.0615062816400100
2019-04-02,4146.321927706640,0.5523472230717030,141.51455520152800,0.07233213261115520,0.006283297018419370,0.3129402729724230,60.48136651020630,0.10972704405781500,55.656445175197900,3.527284143170970,17.885604909278100,167.55674220113400,4.207770299431820,0.02421095610506530,113.31867953872900,10.04477357565670,0.9830992057854150
2019-04-03,4862.230427766920,0.5821712017725290,164.05054289558300,0.08463494115696910,0.0075059380893116100,0.3518736428917330,77.00782950070700,0.12140049497095100,60.62459775617170,3.7242470550065600,19.723220464600700,241.29462213278800,5.034760973001780,0.026765938823627200,124.46881698998400,11.558435650232900,1.0169834779368300
2019-04-04,4955.831824018300,0.566316895724921,160.43283831978400,0.09065628317907010,0.0074102519589075700,0.3417426428629730,84.77991312512350,0.1218844142937290,68.62820378304200,3.663364267001990,18.780300973064100,298.62470696838200,5.199320943494450,0.026062539368261700,125.6668875389960,12.294482948422800,0.9416760572293990
2019-04-05,4899.021553783290,0.5407839953950570,157.41222580794500,0.08718280804784830,0.007271847541847430,0.33102197792169700,84.68843263509660,0.11825772021215900,66.30019363267950,3.7259407983477200,19.18575709967400,286.69462170232800,5.0613315671903800,0.02588063331378260,123.29092660830900,12.77255591699080,0.8649173039806350
2019-04-06,5014.955826888770,0.5746127466837320,165.1385234713880,0.0903108762955433,0.007599820621298230,0.36211143374714600,88.3169774012885,0.126301036304906,63.70382233135390,3.537351393919180,19.335028738498900,291.94311241695900,5.317796929253070,0.027120152996515500,132.68856083489400,13.453935544681000,1.0178836988276200
2019-04-07,5041.869075888310,0.5689071390958420,165.32515186458000,0.08986922412068710,0.0076472088939060800,0.35347648869224800,92.40964391738090,0.12408382670206200,68.27491720156440,4.563790001710100,19.185211317873800,305.4131588213610,5.3269042985668900,0.026770516428727700,131.3732617531080,13.058174517782700,0.9582880653094560
2019-04-08,5176.97788362072,0.5757766082208010,174.09052297795700,0.09008149256440290,0.007621520484010310,0.3592233385545210,91.66016468606910,0.13065637420703200,67.922666287525,4.68956513412684,19.112195366874700,319.7088645357470,5.431530447611040,0.028769061218825000,135.6021873404050,12.88875379243150,0.9732509436179350
2019-04-09,5266.89477647303,0.5674672023172180,180.01192355336700,0.08667610282028960,0.00748399668224829,0.3580143252716770,88.95639807132420,0.13175595283726100,69.5304937655791,3.2283054265751800,18.05550689081230,309.2154116728,5.5226463445235900,0.03068486231088550,136.25909832986800,12.668760720929000,0.935401126113798
2019-04-10,5172.1752647597100,0.5338783080912200,175.2941224274850,0.0833658930679053,0.0071459933738188500,0.34868546856946800,86.1417982005569,0.12473108536145600,71.15442806096520,5.371819770029900,18.35060702383250,294.7405040836410,5.537056750228680,0.02990723455666190,131.92932543266900,12.135186166466900,0.9294527050296110
2019-04-11,5308.905683164440,0.5206328433463110,177.3253178087240,0.08963847209899000,0.007161614665402010,0.3546560890651320,88.29742062471500,0.12593314310086500,68.8325899889771,3.765090517940340,18.262366567516800,304.5515654827950,5.84487590590477,0.030050228163275100,129.74191123595000,12.450119496251500,1.0218861705105100
2019-04-12,5047.79316241402,0.48851514743105600,165.03710682659600,0.083087429544778,0.006617289436131960,0.3298599839107900,79.32923549187600,0.11633468803843800,70.82528351206940,3.559131312565030,17.69181072658610,272.7424980729590,5.334897984761810,0.026682891191588300,123.0073739158340,11.236925524741900,0.9341772249835860
2019-04-13,5082.46515242293,0.4947719462295910,164.57194837219000,0.08313497519987620,0.006877861400045870,0.3267281054634610,78.96172106779400,0.1154281185717570,67.18546122749660,4.372678317153430,18.23038877069650,282.89591647824800,5.369198858202240,0.026493712421908100,119.38956963456600,11.298959436797700,0.9724014360327000
2019-04-14,5072.987191337880,0.5355994199167020,163.97160033492300,0.08340401487900030,0.006943281750445720,0.32564927226908100,78.05600050513050,0.11533425334359000,66.01111951501960,4.285000910009360,18.652397835403200,278.6931068469440,5.31927138436909,0.026231484708910500,119.69885716581500,11.07342864695350,0.977773493705474
2019-04-15,5149.314492798130,0.5266331438299460,167.61800117879500,0.0842716755681566,0.006953162691975900,0.32824359487073500,83.10697356339180,0.11688143745509800,65.19802996879560,4.4421324201004000,19.32047992978150,288.2443195533060,5.544974373762890,0.026966391594655100,123.0487024969820,11.294762468911000,1.1404180131407100
2019-04-16,5039.881017404400,0.4954909384735200,160.53249078495000,0.0822093907922131,0.0068516083480475600,0.31963345273696800,78.40554723309030,0.11317276784853600,66.52982269806920,4.270722843466170,19.399366093646400,313.6013740210930,5.358200277421170,0.026396764401012900,118.78566079176500,10.719889718893100,1.0666914129405300
2019-04-17,5213.598376962080,0.5022721494733270,166.4845378681720,0.0833068860736983,0.0071380691017774300,0.3263403207883790,80.89571310035200,0.11632811811845700,64.13803285997960,4.401791538363580,19.782133501274500,317.62194309479800,5.523474546094410,0.02691069275989260,121.13275113172800,10.916317751917900,1.149938075715830
2019-04-18,5218.957150384530,0.4999978414341730,166.3272646030100,0.08273543972357910,0.007040968638049770,0.33483196087055700,79.03054802091380,0.11645558658929900,69.37587492574490,4.335618154271740,19.57311586987800,308.85307433531300,5.437276205763560,0.026669772225389100,120.38233858048300,10.955099693783700,1.261541229975670
2019-04-19,5274.767013336500,0.521843547673393,173.41362781077300,0.08150942908991060,0.007318004502677020,0.33640150649965900,81.95181210656540,0.11739702492074400,68.27571500546020,4.356914479916190,21.70863673202350,305.92383535495100,5.477703291840930,0.026903139596792000,124.08487415986300,11.245837497284900,1.3744551172967800
2019-04-20,5280.354444383010,0.5144824513025930,173.2282621688010,0.07928140860058420,0.007232065578516770,0.33100774391645900,82.35504647407310,0.11535500239141800,69.62905988937240,4.878754910070030,24.308665235525000,305.7877930027270,5.465950951345130,0.02643266409241130,122.58326287605000,11.064157678229000,1.3438695370116800
2019-04-21,5307.689183437140,0.5144083177865930,173.16628767058000,0.07620388916648490,0.006981412015975640,0.32764739391135800,81.43319474635830,0.11581690370123000,69.0965357495653,5.410868289829500,24.94026494704470,299.6037254613070,5.44070508493119,0.026106731008503500,123.23940027575900,10.918760230180200,1.3449306302306500
2019-04-22,5311.164840299270,0.49919622930938300,169.98788930945400,0.07400007419762920,0.006832879851416010,0.32288136247361100,77.11774366548220,0.11257505559144500,69.46010717390480,5.2201619811027200,24.207759503641200,290.0916174574690,5.22207675321275,0.02504062744257190,121.62317446804600,10.563835178659600,1.3224743131570700
2019-04-23,5380.935789575590,0.49527622164642900,171.0434707895900,0.07773104790704920,0.006982488019693530,0.32345663839248500,76.71712116890570,0.11382507574857100,68.59525627287990,4.31496275266641,23.92644832650060,292.10224519702100,5.225661871215710,0.02508713930409230,122.31635779567200,10.831017074698800,1.3454458382501100
2019-04-24,5557.9257276108400,0.48247033650306400,170.91296418483200,0.07428220003309260,0.006764567433317710,0.3210244732265790,74.71734420038250,0.11135719936182100,69.17373294615570,4.085294112693690,22.8959248020398,290.80775229958,5.166152414219360,0.024353082773415900,118.50610006993600,10.358658450838600,1.4546892251318500
2019-04-25,5452.101753394460,0.47534313098088500,165.66966005027200,0.07204967731426070,0.006374999745773710,0.30179512098072300,73.19304655592040,0.10277367130904900,69.92648852554220,3.639769058250700,23.09418229216170,278.64466431293300,4.7723875624159600,0.023369387670965600,114.72975496140900,9.86831054271475,1.234914914805610
2019-04-26,5203.088598730700,0.44737913900338000,153.9304406219980,0.06932955522517150,0.006032864022478950,0.290039376343368,71.5965131590153,0.09901128255920530,67.5726946789949,3.3079683876376300,22.25656479628980,266.8975173446170,4.5880222405533600,0.02305626025684120,109.40949715213800,9.587926839710750,1.124193873530150
2019-04-27,5295.847320048230,0.4410946703232390,157.3757012457440,0.06959276929127910,0.006109111713458270,0.29940211275376800,73.27659471554350,0.09999198760152380,61.69602447664810,3.6915938580489400,22.977006202065500,265.7629513357250,4.780000364071010,0.024003034404339800,109.96534448593200,9.482433625323080,1.1563996077231600
2019-04-28,5256.977802474060,0.4413749148443780,158.28919434200900,0.07020555721853700,0.006152733920530040,0.29679527782578900,71.89170444268130,0.09990067243318570,63.253030539080900,3.4398958383830600,22.31561097766690,263.5841438938000,4.711190447305320,0.02367882868885380,109.65493701711800,9.496125619957840,1.2195765883988200
2019-04-29,5257.803249232500,0.4471193428030700,156.5951891487870,0.06851306016046820,0.006071586459961740,0.2967732843158800,69.31300747909280,0.09772490239062140,62.862331434275700,4.4123677135050700,22.852493647101300,254.3597454984370,4.696845810612510,0.023533356465009000,110.2271743132060,9.26955441977417,1.1691504808215200
2019-04-30,5199.755008563460,0.42965828961507900,154.08028243009900,0.06426312529200740,0.00583612079563766,0.29180850641678000,67.17771708642260,0.09547704620621760,61.82471171362690,3.713481608937610,21.57229994825940,233.14007829225900,4.480415930785960,0.022691094451640800,107.0974288896630,9.414043140507090,1.1240448956111100
2019-05-01,5292.803974562050,0.4658242536332280,160.74469184721700,0.06964711759309930,0.006227956565903690,0.3067203063730030,73.72560204520780,0.09968513247109190,60.713367850608600,3.9082387214696200,21.766770021902900,265.03346795702000,4.792268476090430,0.023865079582227900,110.19816210688900,9.675816898263030,1.2064250600449200
2019-05-02,5354.5868001739700,0.4712846516840770,159.48931440238700,0.06844357294352640,0.006532396363251950,0.3016809635472130,73.12887276265560,0.10085855358801400,61.65062765882160,4.370483942075350,21.77171026141930,269.60251594408800,4.738540188486900,0.023726593460952300,115.84657399636600,9.667880444748610,1.1874427100865900
2019-05-03,5450.706620486420,0.4605753626775180,160.95718796104500,0.06804867526911330,0.006449387059436900,0.30071477553347100,73.15727704829080,0.09994793069625950,64.49598108268930,4.5367984276933600,23.387328760664300,268.2222641366770,4.753311864674690,0.023436173980450400,116.05489412120500,9.804917505261270,1.2860774999927500
2019-05-04,5731.493099606560,0.5088473312517860,166.63211526803500,0.0693618734726555,0.006631983352805580,0.30613875339821900,78.66627544523710,0.10174806275465100,64.28285872160720,5.272389116184590,23.59959420968840,290.7280971087990,5.05065916656636,0.023917367859820800,119.53228946575100,9.878854392173710,1.3005708690536000
2019-05-05,5803.943309048440,0.495584354809408,162.83631690744300,0.06663279634430590,0.006489138464191420,0.3031285673695560,77.54112812343490,0.0987114504249569,66.15075044640390,5.2344903928025000,22.73977035542810,289.53192563840800,4.9238235067822100,0.02321857451978280,119.54588970123900,9.400950501000130,1.2003590307277800
2019-05-06,5749.323780460330,0.5050699179091780,162.37013497277300,0.06568076635005260,0.006402981672167410,0.3005618555589480,75.55518321212670,0.09859146045198880,67.46580855324060,4.845210798142990,22.84671087167750,292.7679395624870,4.8608050263332600,0.023321626970201400,118.36507317764500,9.212543730146380,1.1558330635049500
2019-05-07,5715.7571359661000,0.5722191655734100,172.8283284518380,0.06645168351622690,0.006250986127961380,0.3011475456986680,74.64312621078930,0.09737828971432700,66.11494480148180,4.728409522125740,22.11265107797970,287.29705517335100,4.872384058690300,0.023833328181836200,119.21193491528300,9.142081376449650,1.2358783326009500
2019-05-08,5841.053771273750,0.5556939518739050,170.09589748059300,0.0638828510767421,0.0061622652021191000,0.29790339914123100,74.21684693649750,0.09437534020334420,66.54524763403530,4.620899042646730,21.381396327791200,286.6567429291210,4.824180239661920,0.023958538296611600,117.29155856013400,8.943606361736440,1.2009001466452400
2019-05-09,5957.856732858400,0.5899874744108910,170.11063311538200,0.06421839008952010,0.006268987158918200,0.2997663165666110,74.12328214958380,0.09328683967441540,65.66230545976060,4.353026395766150,20.597111887211500,284.62329712743200,4.871796705048970,0.024550761882504600,117.50582010730800,8.997845780691650,1.1661947408085100
2019-05-10,6168.268996398260,0.6375625286053110,170.57549417946800,0.06168351334394120,0.005974156233113140,0.29632271750808800,73.94666112046020,0.08998537926699840,66.98463579086280,3.8895538220050000,18.739690177504900,283.97580512927900,4.84201142405151,0.02342778412251420,112.39531534036400,8.597592412326060,1.1031329315264600
2019-05-11,6370.233758607850,0.6761047030255680,172.68209089135900,0.06324257620231460,0.006074286783972270,0.29961408583891700,77.00621829806280,0.09206859209644320,64.62060594589690,3.8330995217110400,19.55523566423100,286.83556498978400,4.809339680665050,0.02350559710686960,112.69758700885200,8.76714793342194,1.113699181277570
2019-05-12,7258.261280655220,0.6943876349972980,196.6901677286210,0.07662815060831380,0.006514787064880160,0.32831731110684300,90.56300854804590,0.10490134673501000,67.88063977106610,4.096789329932590,21.310738461675000,358.3854697153200,5.587260491799990,0.02561292869975980,124.68043913089700,9.987673903057260,1.277475398882950
2019-05-13,6953.75138858638,0.6597604025246280,187.2720183708740,0.06998553730333090,0.00608791174908874,0.309352369637077,84.46695561794900,0.09854868703589160,77.73459839420420,3.798988220894690,20.774627305309700,354.31949876386800,5.324242550111600,0.023800529340082000,124.39194138256500,9.292545230600670,1.2242736413288800
2019-05-14,7805.98164948938,0.6496900903512590,196.0761130134240,0.0729188424039989,0.006355273153900670,0.32477331530413000,87.62886946979860,0.09999177803633200,75.53175946719520,3.928745372499200,23.494483516733300,384.41078763349300,5.536465175472940,0.02457025128859000,130.84623887348900,9.72841800698793,1.3281900115681300
2019-05-15,7990.055553534360,0.8303956841961550,218.28460968764900,0.0842992511424277,0.007049690481512880,0.40749103338427200,91.30490119849610,0.11342927477925600,79.06849295763290,4.00061471822549,23.53717172417840,390.0412004585610,6.040178420167180,0.027637135268202800,141.57817313600500,11.05074129756480,1.4754585262197700
2019-05-16,8192.223138952010,0.8447473817524710,248.74500426984400,0.09490714707281110,0.007909184990177000,0.4589964483924190,102.78026559213400,0.13965726303110800,83.14524899943970,4.5457468456025600,26.96507654803510,405.7155936825180,6.507304322345240,0.031411719751592900,153.4487807617380,12.887933969105200,1.7627831767104400
2019-05-17,7875.913199526070,0.9257334270093480,264.90012138907400,0.08817205417938960,0.008141408595275800,0.4196057515361440,95.56479156545800,0.13810913700701900,94.8489579297447,4.276578291292600,26.476835855907100,397.54510601395300,6.4942981923317500,0.028769225013058500,149.1205380981100,12.054593787803700,1.7092187469387300
2019-05-18,7343.371457162990,0.8946267122273560,243.57049917993300,0.08315183194070050,0.0076190162744773200,0.38820758914885800,89.67761664434870,0.12939905548931700,85.86198441213660,4.415701096586380,25.708477735885800,367.2050399077660,6.032226841514020,0.027386858965988000,138.8293578783140,11.239789308009500,1.6809957379643800
2019-05-19,7300.655158341230,0.9430464385065770,235.32720134102000,0.07927511271011550,0.007764779176196110,0.37372548549206700,87.15399364316430,0.13175800252570300,81.58285890279850,4.756773016090140,28.95589218370740,360.04991191128900,5.926518565952060,0.026930313410233700,141.6694717450640,10.763954020912600,1.6540368845694900
2019-05-20,8168.730689783750,0.9920884732186350,260.59698403060300,0.08667775721710330,0.007945503482832350,0.4165254503990360,95.36000074497990,0.1430339182902190,79.98846599957880,4.880739269437050,29.214251300313300,418.30031340722200,6.479110479218780,0.028489752937837700,172.5337875075830,11.701915436079100,1.8426058494386500
2019-05-21,7976.851712899630,1.1161517848090800,251.9614994995830,0.08477263112528470,0.00767269921553332,0.39763111421646700,91.39810380794310,0.1356189006327260,90.11500384026060,4.73712942616022,29.130179499276700,412.97666830309300,6.249161393502800,0.027895187943837900,167.9045823701250,12.056670212482500,1.6746629560738400
2019-05-22,7958.365526075090,1.1887263300600800,256.0830401834710,0.08450471939881430,0.007748038783211370,0.39776555884957700,91.37524183235020,0.1344690498040720,86.67410837796840,4.7455777688789100,32.402365184837100,417.2573288338780,6.286453101571450,0.02881166777416530,166.7261978894570,12.181944752230500,1.6643786335492300
2019-05-23,7665.79685383355,1.2440325634749700,244.54946301361000,0.07812899993928990,0.007156681250441570,0.37508568981736400,88.21450391055010,0.12282074618251600,88.45292498293640,4.337075775233230,31.346852330361300,391.3221559767350,5.951457663673320,0.02716965682627240,155.08313082914100,11.234432393128000,1.5606559340229400
2019-05-24,7861.812792465450,1.3355641714461500,244.6460957973970,0.08013828248154230,0.00743177439504352,0.37983190674034700,88.83902013693570,0.12489350051750400,83.71135439663570,4.328112239351110,31.677314092966200,402.9423264354160,6.022271052521830,0.027180390397477200,154.09788504281100,11.361753659017000,1.6384756222364900
2019-05-25,7977.244882467970,1.3146540972156400,248.54526290535300,0.08049302480012860,0.007377191082944750,0.3827019405418890,100.23668008063600,0.12559607819089800,84.84244673733580,4.488255092365850,34.05990832438420,407.8012820483980,6.387916512666300,0.02785342803652860,155.83436521933400,11.467892829525600,1.584416179298830
